Transaction_ID,Customer_ID,Customer_Name,Customer_Age,Gender,Product_ID,Product_Name,Category,Sub_Category,Price,Quantity,Total_Amount,Discount_Percentage,Discount_Amount,Payment_Method,Transaction_Date,Delivery_Status,Delivery_Date,Region,City,Delivery_Executive,Customer_Rating,AverageRating,Feedback_Comment,FeedbackType,SalesChannel,TotalSales
e248a3b5-ef61-4f8b-8d72-88f5b364b3dd,fd45cc90-5da0-435a-85bb-58b1b26cb02e,Jonathan Cole,30,Male,27255b40-cb46-4a17-a4b9-569b908e4a38,Attack,Electronics,Accessories,395.56,5,1878.91,5,98.89,Cash on Delivery,17-04-2024,Delivered,13-10-2024,South,Hyderabad,Dr. Christopher Woods,2,1.62,Catch control foreign case seem.,Positive,Online,4570.66
9385973f-3a40-4081-ac98-fe3130803429,acf25508-aea7-4c95-96b3-0814fcfd8b23,Elizabeth Martin,28,Female,881f96d2-45f7-40d8-b139-936e73378c91,Open,Personal Care,Skin Care,285.28,7,1996.96,0,0,Wallet,29-09-2024,Pending,,South,Ahmedabad,Darren Clark,3,3.66,Support around itself.,Positive,In-store,2978.61
1109e1d7-13b9-419f-a205-83950e7a7ce3,b6fc0cb8-dd48-4eea-90d5-af9db39d0f00,Amy Rangel,42,Female,168ffd68-80cb-44b0-9c94-5188a774daca,Station,Electronics,Mobile,109.13,3,311.02,5,16.37,Cash on Delivery,16-01-2024,Cancelled,,South,Ahmedabad,Darren Clark,1,2.27,Bed recently note could hour keep always.,Neutral,Online,2542.75
439dd2c4-3468-46ee-a992-ce8aec7c44df,92c962b1-2ca4-42bc-b077-185d4c98a5d6,Oscar Thomas,34,Male,4859f11b-d7c7-4b15-acd6-6a0a5e5279b2,Kid,Electronics,Home Appliances,40.16,1,34.14,15,6.02,Cash on Delivery,22-04-2024,Cancelled,,East,Kolkata,Harold Mckenzie,1,4.25,Administration say throw likely church window social customer.,Positive,In-store,702.32
cc5c13ca-0169-499a-8ae6-c3243d61cf6e,fc7e1851-6938-4eb6-9b1c-405628345afb,Robert Brown PhD,65,Male,0ea21cb1-dfb7-4b61-a6bc-c2b5b0ddf218,Woman,Electronics,Home Appliances,297.2,8,1902.08,20,475.52,Cash on Delivery,11-07-2024,Delivered,17-01-2024,West,Delhi,Amanda Curtis,3,3.01,Thousand of when speech physical hot clearly.,Positive,In-store,3722.38
37fa6056-3131-4189-9964-ea2ff3e9b95f,e289e433-dfd0-454b-8426-180a91308c46,Kelly Adams,58,Male,2a18d7f9-f946-44d0-8ed5-c02eaa6ae0a3,Training,Household,Furniture,231.15,2,369.84,20,92.46,Wallet,17-01-2024,Out for Delivery,,South,Ahmedabad,Daniel Smith,3,1.4,Collection method government accept impact.,Positive,Online,1270.65
0c3016aa-75d0-4511-bed4-b738682a0048,ea25d6bb-17ff-4161-b1ed-6a2683f6eeec,Sarah Ellis,69,Female,f09a1667-ef81-4a73-be61-60cf3694b5b3,Economic,Groceries,Vegetables,365.92,4,1463.68,0,0,UPI,06-09-2024,Pending,,West,Chennai,Scott Patterson,1,2.57,Call pattern also focus together name bar.,Neutral,Online,3490.41
b49e882e-f6ed-4f8b-9d69-01cab481a32e,76a0ac7d-bb5e-45e7-9635-0b6d8f2cb6e2,Noah Dean,19,Female,010c60dd-ee00-4271-af43-aceedbf2fd59,Full,Personal Care,Oral Care,357.52,6,2145.12,0,0,Wallet,17-01-2024,Delivered,26-07-2024,North,Kolkata,Brooke Jenkins,2,1.65,I already medical born west nor.,Positive,In-store,1189.03
393a1bb1-0937-47c9-855b-d3080613ed08,fc0d0604-de9c-4bbb-82ae-dcb81cd311ce,Kathryn Rios,63,Other,2f42f422-5c71-4547-beaa-94f4e7e27390,Yes,Electronics,Mobile,19.28,6,104.11,10,11.57,Wallet,05-12-2024,Delivered,16-09-2024,West,Pune,Keith Gill,1,4.94,Debate that another growth suggest put.,Positive,Online,2201.2
55b4dae4-84d1-412c-af4c-05f8c4641067,630f7097-941d-47b8-8576-2aae4bf53281,Christopher Brown,37,Male,c2fb498b-c48a-43b2-b8a0-389b3528cae8,Expect,Household,Furniture,462.13,6,2218.22,20,554.56,Cash on Delivery,19-05-2024,Delivered,20-03-2024,North,Bangalore,Sherri Johnson,2,3.01,What sign hospital knowledge although picture.,Neutral,Online,3353.8
6363750a-1819-4797-8196-64315d5e3b4e,3347735b-859a-46dc-ba2e-b15fe9152327,Christopher Chambers,51,Female,3e38d754-cb10-4f87-ab44-2cf895657454,Once,Electronics,Mobile,426.52,5,2025.97,5,106.63,UPI,08-09-2024,Cancelled,,North,Ahmedabad,Ralph Gibson,1,1.99,Reason win bank statement color how tough.,Positive,Online,307.22
cbe58ec8-1782-4e81-a58f-41063af64fe0,c4f8b6a0-d526-49e6-978e-b45b61f5e667,Danielle Frazier,47,Female,96a9b11d-71da-4f24-905d-6215871ffaf5,Ever,Electronics,Home Appliances,358.21,9,2901.5,10,322.39,UPI,09-09-2024,Out for Delivery,,West,Mumbai,Dr. Christopher Woods,4,4.65,Or somebody his traditional.,Neutral,Online,4826.15
7cf09f75-75a0-4ce8-9c0f-c5cedc2737ab,9b906dc9-52b3-4252-a80d-03699cc8f785,John Johnson,32,Female,0c54adc3-f945-4172-afaf-876dfac87a5d,Republican,Electronics,Laptop,74.73,8,508.16,15,89.68,Cash on Delivery,14-11-2024,Pending,,North,Chennai,Vanessa Hernandez,4,4.22,Difficult organization coach hold.,Positive,Online,462.92
c6a8f809-97c3-4424-9444-53364d2aa217,d9a676f3-85f7-4b77-a3b1-155f238f6d6e,Tyler Smith,23,Other,42480737-f5df-4462-8b92-3eda249c40b2,Who,Household,Decor,493.31,10,4933.1,0,0,Debit Card,21-08-2024,Cancelled,,South,Bangalore,David Holmes,5,2.74,Outside thank candidate top cause newspaper can scene.,Neutral,Online,3095.96
69506629-37df-4d0f-b0fa-716f9c5a0988,83988dc7-d943-470c-9965-6e004360fd2d,Felicia Medina,35,Male,1fbc6844-8bfe-47c8-a156-80c3fd0e243f,Store,Clothing,Women's Wear,158.83,9,1215.05,15,214.42,Credit Card,22-11-2024,Out for Delivery,,East,Ahmedabad,David Holmes,5,4.92,Go work morning market sell nice.,Negative,Online,1009.83
de3c3b77-468a-49a6-beb8-0696b412b0e4,879964cb-c865-49e2-be7f-763a92317c93,Laura Lara,47,Other,810be54c-6e06-47ec-974d-2cd1b0c5de8f,Writer,Groceries,Snacks,150.67,2,271.21,10,30.13,Cash on Delivery,19-02-2024,Cancelled,,North,Hyderabad,Harold Mckenzie,1,4.53,Call official reach change.,Positive,In-store,4652.94
cba999a9-084c-4612-880a-c65f9b05c110,de94dcff-ab91-44b0-a3d7-e0c24c521d87,Corey Adams,27,Female,757c0b31-62bf-4771-83a0-370d9d5f65c0,Democrat,Clothing,Men's Wear,417.77,6,2255.96,10,250.66,Wallet,10-07-2024,Delivered,28-01-2024,North,Chennai,Alicia Johnson,1,3.77,Recognize word expert concern impact catch.,Neutral,Online,3046.24
99f7ea92-c983-42ed-858a-05fc6a81eac3,92cd7876-ec7a-4e87-a696-4c8fd46d431c,Jesse Johnson,19,Female,32019ecd-5113-4d20-bbea-96b1184ecba3,Tell,Clothing,Women's Wear,203.84,3,519.79,15,91.73,Cash on Delivery,29-06-2024,Cancelled,,East,Hyderabad,David Moore,1,2.17,Ago season say behavior.,Negative,In-store,1350.83
eaa99e2e-5ad0-4fbc-a2e5-bc7733be20a9,b3fc6dc0-a1e8-4d0a-a3c3-a54ab1920c2d,Rebecca Hurst,68,Female,8a5375bc-25a0-43a7-8341-b318850e6ba9,Hope,Household,Kitchenware,198.32,1,158.66,20,39.66,Wallet,14-01-2024,Pending,,East,Mumbai,Ronald Schmidt,5,2.55,Ten great these little ago major.,Neutral,In-store,804.34
22553640-5663-42c9-9c55-dd5af0c3a37c,da2ec880-94c8-47cf-9ddc-700db670bab6,Kristen Larson,70,Female,460a57aa-8fb4-4923-bc9e-aaf9a2ce8a49,Together,Groceries,Snacks,350.25,3,998.21,5,52.54,Debit Card,25-10-2024,Delivered,09-06-2024,South,Mumbai,Dr. Justin Payne MD,2,2.94,Her research reflect tax account serious page study.,Negative,Online,332.8
7232502a-2e73-43d1-903b-7882c77e6fc8,844c983f-644e-4079-863e-beac78a03504,Paul Stevens,69,Female,6e95b5f1-831b-428b-9d33-5bf6ea6ba9e1,Ground,Household,Kitchenware,192.87,6,1041.5,10,115.72,Cash on Delivery,12-12-2024,Pending,,South,Mumbai,Timothy Fernandez,2,2.97,Ball different phone hand stay.,Positive,Online,4864.3
1702cfd5-86c2-44d3-8c36-c836968bd026,dbbe9e13-30e8-4059-ac2f-643801d59971,Mr. Taylor Ortiz,25,Male,c737931f-1b9e-410f-9f67-c1c120b5aa76,Try,Electronics,Mobile,392.79,5,1669.36,15,294.59,UPI,19-06-2024,Pending,,North,Hyderabad,Angela Meadows,3,1.57,Price everything according fall.,Negative,Online,2045.32
55dd23b6-6524-4eb9-a884-0ffe07982c83,94ca3e79-3233-4e6e-aef9-dae40621b74c,Stephanie Taylor,19,Female,0ca60b26-f2bd-4d8c-82b0-ded738dbf1ec,This,Personal Care,Skin Care,266.55,10,2265.68,15,399.82,Credit Card,26-06-2024,Delivered,03-03-2024,West,Kolkata,Michael Hernandez,4,2.3,Civil report store age throughout service.,Negative,In-store,4060.41
370e0b33-da7c-482b-aff6-91732d0a9c70,3b7cba1c-4981-4230-82a8-b2e98b2d4bf2,Steven Garcia,68,Male,b6bfab52-f365-4a0d-93cf-1eee54294687,Exactly,Clothing,Men's Wear,19.11,10,181.55,5,9.55,Credit Card,11-01-2024,Out for Delivery,,South,Pune,Daniel Smith,4,2.34,Compare drive outside language fill nor hand term.,Neutral,In-store,1723.79
295377a3-a8c9-468d-ba37-e269bfd8abe8,7d10d444-dd75-4872-80f2-cd279bf60b5e,Monica Wilson,26,Female,1a6e4012-6d02-43b1-8152-b494e175a792,Less,Clothing,Men's Wear,333.73,4,1334.92,0,0,Credit Card,10-04-2024,Cancelled,,West,Mumbai,John Harper,5,4.39,Plant Mrs film grow board among.,Negative,Online,1944.02
a460548f-e938-4e36-a005-ec12a2d7f34c,fd6fd6c9-53ee-46c8-b863-04e833cf6f6c,Tina Phelps,29,Other,b3ce25dc-4921-4ba0-a301-55786122caa5,Same,Personal Care,Hair Care,70.37,4,253.33,10,28.15,Wallet,29-10-2024,Out for Delivery,,East,Mumbai,Victoria Walker,2,1.64,Federal and collection speech anyone really protect.,Neutral,In-store,124.78
19c988f0-9f50-4a24-98f2-0d98bbed809a,92248181-95ec-47df-86c7-29fa1b04547a,Mr. Seth Owens,35,Female,9df7489f-b01b-429a-a9b7-cab596262155,Soon,Personal Care,Hair Care,150.1,9,1283.35,5,67.55,Credit Card,04-05-2024,Out for Delivery,,South,Chennai,Ashley Clayton,3,2.83,Course tough part money interest.,Positive,Online,1610.33
8e203710-a493-47d7-8e18-646b273199a3,4a3c6f86-a0cb-496b-958e-d83d5e58ee9a,Robert Cannon,52,Male,d460b07b-8bda-435e-aec7-abd695b5e2cd,Paper,Electronics,Laptop,429.79,1,365.32,15,64.47,Cash on Delivery,29-07-2024,Cancelled,,East,Delhi,Ronald Schmidt,3,1.71,Human early could performance board easy.,Negative,Online,4781.63
006ce8b8-2700-4074-b0b1-c79597065a6d,a5545b6d-a4f0-48c9-9efe-dd56055e9973,Rodney Reyes,30,Other,6232e295-449b-419a-8d9c-fe1bea3c47ae,First,Personal Care,Oral Care,62.24,3,149.38,20,37.34,Wallet,11-05-2024,Out for Delivery,,South,Chennai,Diana Jones,3,1.92,Natural decision Mrs factor last reach really.,Negative,In-store,2933.73
2c0e86ce-4991-4437-b5aa-2ba5d13ef2a7,728a3c8a-0f65-4abd-a019-7f3d5b9c1f75,Kristin Walls,53,Female,4e1cab41-b8c6-4174-9a30-439c0aeca99d,Who,Personal Care,Hair Care,225.52,3,642.73,5,33.83,Debit Card,29-08-2024,Delivered,11-04-2024,South,Pune,Thomas Cox,3,3.8,Baby hand significant analysis future care crime.,Positive,In-store,1491.39
24280f4d-3a56-4345-896c-288304cee2f0,8d01eee0-718c-4551-829c-b0132a64df6f,Joanne Jordan,52,Female,94403ee9-bd9d-4ee5-9998-3d3e00f3d446,Memory,Personal Care,Hair Care,280.45,5,1402.25,0,0,Debit Card,21-08-2024,Cancelled,,West,Delhi,Amanda Curtis,3,3.1,Stand none nothing.,Positive,In-store,4127.02
77d926af-ef75-4433-b2a4-0118b36d05c6,5d4d422a-1e70-45d6-90f2-c5e7fad6672c,Jacob Robinson,36,Female,a8683ecc-c291-4d4e-ad08-a608fac5da49,Let,Clothing,Kids' Wear,435.28,3,1109.96,15,195.88,Wallet,08-09-2024,Cancelled,,West,Chennai,Samantha Hogan,5,3.17,Thousand than game strong player.,Negative,In-store,1904.9
1e6a84e4-6be2-486c-9609-95f4a78279e7,e15d014e-9449-4024-a51c-bd8adbd5fbb7,Jonathan Small,33,Female,3745a6a0-8184-4b6a-acf9-734b3fbf9e51,Analysis,Personal Care,Hair Care,201.91,7,1342.7,5,70.67,Wallet,24-07-2024,Cancelled,,South,Kolkata,John Harper,2,4.38,Because administration one find.,Negative,Online,3640.54
1c89a89f-ff39-4582-bc37-ce746825ce59,47b79aec-20a7-45cb-b194-9a79175c709f,Lauren Davis,40,Other,e5c3073e-3614-4d2b-becd-fb6d94862041,Reduce,Groceries,Fruits,65.93,10,626.33,5,32.97,UPI,12-11-2024,Delivered,13-04-2024,North,Bangalore,Nathaniel Estrada,5,1.54,Cover report name analysis good movement.,Negative,In-store,1161.15
0a695f7c-ba8a-49e5-b91a-d8dc85fd76e6,3e86753d-66c6-42cd-bd06-b21835bd26cd,Cody Reeves,68,Male,32a7f636-a95d-4d57-aee6-a26f2ff666b9,Anyone,Household,Decor,47.94,4,153.41,20,38.35,Debit Card,11-07-2024,Out for Delivery,,East,Chennai,Ronald Schmidt,4,1.83,Develop Republican into ahead ground box rate.,Negative,Online,1554.99
c89c3edb-39b8-4990-9d73-aa572a5f3ac3,1b9c324f-a57c-4f33-9f21-a6d4269352b4,William Cowan,25,Female,a8b61773-24d7-49a2-9eec-75911c4347d2,Information,Personal Care,Skin Care,196.24,3,559.28,5,29.44,Debit Card,28-05-2024,Delivered,21-04-2024,North,Mumbai,Michael Hernandez,3,3.4,Seat this new.,Negative,In-store,1027.79
5b0327af-90a7-4eb4-b085-fa37b2cdc2f1,148c4e58-8e88-4f3c-ae6b-08120646fb70,Richard Doyle,48,Other,2f2b6e45-33eb-488e-ab0e-e92448e3e1ba,Type,Household,Furniture,233.98,8,1497.47,20,374.37,Cash on Delivery,08-01-2024,Out for Delivery,,South,Mumbai,Kyle Young,3,4.91,Mother follow article middle.,Positive,In-store,134.91
48b9a8ab-b467-4d47-be4d-47fbbbe7fd93,78daf714-66e5-4c2d-b84d-4aecdba6c310,Rhonda Johnson,41,Other,36d8a3d2-f7de-4a37-915b-33340a8315a0,Hit,Clothing,Men's Wear,232.15,7,1462.55,10,162.5,Credit Card,29-06-2024,Out for Delivery,,West,Chennai,Ashley Clayton,3,3.96,Window friend finally shoulder generation yourself.,Negative,Online,370.1
5c9580d2-35d1-4902-905e-26c73b07c6ef,3da4c062-0d96-409f-ac00-9269c1c90626,Anthony James,20,Female,49351279-525d-4c2a-a24d-c2c95fc44586,Region,Groceries,Beverages,215.91,7,1511.37,0,0,Credit Card,24-04-2024,Cancelled,,South,Mumbai,Harold Mckenzie,2,4.97,Collection participant suggest decade quickly trouble ok.,Positive,In-store,306.57
dae22e85-1098-4762-b327-ed8a027fbef4,f69229de-9df4-4a0c-9766-36c2835684f0,Jimmy Mccormick,51,Other,91a919d3-47fa-47fa-a945-6c60dc7bd723,Mr,Personal Care,Skin Care,371.85,1,334.66,10,37.19,Cash on Delivery,22-08-2024,Pending,,North,Kolkata,Kayla Murphy,3,4.94,Treat understand force the nation soon bill.,Negative,In-store,386.95
5014cc0b-0c19-47fa-89e9-83cd82cb75b6,42830458-ea48-4a73-95ad-d3c333e81a3e,Johnny Glover,34,Female,41ca1472-5820-4ac8-b3a5-b2cbd79c9eed,Indicate,Personal Care,Hair Care,340.36,2,544.58,20,136.14,Credit Card,19-10-2024,Cancelled,,South,Hyderabad,Angela Meadows,4,3.14,War discover thing turn many among.,Positive,Online,2622.85
d10d74e9-0fea-4894-a39e-c617a5ad4965,bbac6870-24d7-4156-a9bb-5f399a40a275,Samantha Perez,24,Male,ad96d219-380c-4108-8b7d-6ba1e8f24c40,Stand,Clothing,Men's Wear,459.92,5,2184.62,5,114.98,Credit Card,13-10-2024,Out for Delivery,,South,Pune,Charles Preston,2,4.02,Word ever ok number.,Positive,In-store,2947.86
d1d74240-8f59-4784-8834-7d80195fae31,0166a88c-713b-4b58-9cf7-8c9ed95efbb4,Jennifer Nelson,57,Female,cfa5582b-75f9-4075-b20c-788eb91c5478,Want,Electronics,Home Appliances,484.02,5,2420.1,0,0,Cash on Delivery,01-08-2024,Pending,,North,Delhi,David Moore,4,1.04,Whether your improve employee no recognize college institution.,Positive,In-store,4209.48
c4074b68-53ba-4c6c-936b-22fc98cafca3,98dbe4f2-98d9-443f-b5d6-2c80ecd1ba2b,Rebecca Hogan,24,Female,e688709f-b08d-4835-8b25-4f59545cc6da,Should,Groceries,Beverages,133.81,2,214.1,20,53.52,Credit Card,02-12-2024,Out for Delivery,,South,Bangalore,Victoria Walker,4,4.51,Military skin sure wait pretty himself stand.,Positive,Online,2855.12
c70b4b7c-dde0-4aed-aee0-9c39ca88ab9c,8aefaa3a-dca4-4531-87e7-d170ad771b73,Brian Silva,36,Male,aa6f06dd-b339-4a9c-99aa-d58b15d06528,Machine,Household,Cleaning Supplies,493.09,7,2933.89,15,517.74,UPI,15-05-2024,Cancelled,,South,Pune,Hannah Horne,3,1.62,Operation election model never score cultural analysis truth.,Negative,In-store,3079.16
eaa19c85-2061-4add-8b5f-9ace5a1eb06b,6506273c-3c5d-479d-a141-ac09c432ecb9,Gregory Gray,27,Female,3fc91a49-d9e6-4fd1-8124-dacce945a606,Fight,Electronics,Home Appliances,425.93,6,2427.8,5,127.78,UPI,01-02-2024,Pending,,South,Ahmedabad,David Moore,4,1.76,Hold size degree recently source.,Neutral,In-store,501.71
70f10fbd-686a-4f3f-b27e-23f914ec7d23,eff632ff-c4d4-40d1-a835-9cbff8a06c54,John Moore,67,Male,2ba9225b-2fa6-4cc6-854d-894cddf78f53,Police,Clothing,Women's Wear,454.66,2,818.39,10,90.93,Debit Card,08-10-2024,Delivered,08-11-2024,East,Chennai,Keith Gill,1,2.86,Out share professor occur thus.,Neutral,Online,3504.17
a3b6d776-6ba0-48e9-94ad-7a4a8fbafe54,455757d2-2f82-421a-b30c-818d190c7626,Brandon Newman,68,Other,a49cfc18-fa6b-448a-ae75-139bd36e5ac2,Laugh,Household,Decor,102.6,5,436.05,15,76.95,Cash on Delivery,01-11-2024,Pending,,West,Mumbai,Michael Hernandez,5,1.08,Student child model important rule black.,Neutral,In-store,3210.9
52e7903f-eb6c-4d66-9f4d-9718f1e3377b,ef050c25-9d1a-4d6b-8fa6-c8d5ef34fbc4,Matthew Herrera,61,Female,72c33005-e16a-4144-baac-9164a1829ced,Most,Personal Care,Hair Care,253.52,1,228.17,10,25.35,UPI,25-11-2024,Out for Delivery,,South,Ahmedabad,Lauren Byrd,5,3.64,Property upon like.,Negative,In-store,1317.63
6c19d6c4-0c30-4e7b-85c9-28e969a50bd5,aff078a8-70f6-499c-a602-40c2d2fbed46,Angel Lambert,44,Female,234c06b7-a7d8-4c75-9da6-37f766fd38d5,Require,Electronics,Home Appliances,224.36,6,1278.85,5,67.31,Cash on Delivery,19-09-2024,Pending,,South,Hyderabad,Amanda Skinner,4,3.83,Question view pick.,Neutral,In-store,4137.62
8a5a8d0a-798e-45c4-96ba-7c797d8d524a,9d95bdcc-47d1-4f92-ac42-eb127ffcc112,Stephen Rice,64,Male,7c290407-e9f1-46fe-9251-2b525906306d,Worry,Clothing,Women's Wear,383.97,2,691.15,10,76.79,Cash on Delivery,13-02-2024,Delivered,16-05-2024,North,Mumbai,Ryan Stanley,4,4.59,Yeah have several result economy.,Neutral,Online,3979.31
710351a7-e79f-4e6f-91ea-533b999e861c,630b209c-ed28-4308-9f45-5def527b821f,Yolanda Harmon,68,Male,997cc6cf-6c7b-4634-aeb1-76873151a702,Despite,Groceries,Snacks,299.86,6,1799.16,0,0,Cash on Delivery,07-01-2024,Cancelled,,West,Chennai,Michael Hernandez,1,3.21,Would degree allow traditional group early.,Neutral,Online,2764.71
6801a343-d99e-45b5-917a-4ebdccd68022,5fe2a9c7-d80c-4a71-9e68-2ff40fc97689,Ryan Haynes,24,Female,845e7062-9037-4012-b404-32b112aad819,Lose,Personal Care,Skin Care,282.6,10,2826,0,0,Wallet,17-09-2024,Pending,,South,Ahmedabad,Gina Thomas,2,1.38,Audience course lay successful floor friend.,Negative,Online,1702.46
9d61f485-0267-403e-be29-59714b684dfb,47fbf509-af61-4ad5-9961-08da9602924d,Robert Snyder,26,Male,8a561138-312f-4b33-a866-b7a052024ff0,Fish,Groceries,Vegetables,270.48,9,1947.46,20,486.86,Wallet,19-07-2024,Delivered,27-06-2024,West,Delhi,Diana Jones,3,1.06,Quickly team event accept eat.,Negative,Online,4909.32
e4e24733-16cd-4320-8685-d4ac66546a11,12740ece-7151-4e1f-bcd8-9c28564dc495,Theresa Brady,31,Other,6ef53647-4d7d-421e-8ec0-107842bb7aec,Young,Groceries,Vegetables,104.12,4,395.66,5,20.82,UPI,23-04-2024,Pending,,West,Mumbai,Ashley Clayton,3,4.56,Between remember yeah save like food.,Neutral,Online,4341.7
832ffee3-66af-41d2-b5a4-cc04d436adaa,2cf7cff0-0de6-416c-b12c-bfa4886f8326,Stephanie Smith,54,Female,b7421011-8a6c-44be-b5f9-150f956f57ff,Card,Electronics,Mobile,138.64,5,693.2,0,0,Debit Card,06-06-2024,Delivered,27-05-2024,North,Kolkata,Kyle Ingram,1,1.98,Toward early inside son.,Positive,Online,1567.33
18f4436f-3be1-427c-b641-f307e4ea9d07,849a08f4-30b9-4323-9f26-14b11b3ad9c0,Aaron Wright,40,Male,f74a18d3-e8bc-4fe8-86b4-3fbbe4d5f162,Bit,Electronics,Accessories,166.78,6,900.61,10,100.07,Cash on Delivery,25-09-2024,Pending,,West,Hyderabad,Amanda Skinner,2,2.4,Appear practice without goal edge never create.,Positive,In-store,3743.47
6742aec8-7e20-4b6b-a67c-447270ad7c35,4cd24ca7-c618-406b-907c-b764c492b5a7,Manuel Livingston,24,Other,df978d1c-ef10-4e06-b364-b046713b0f2d,Car,Groceries,Vegetables,185.41,7,1038.3,20,259.57,Cash on Delivery,08-12-2024,Delivered,08-02-2024,North,Ahmedabad,Jeremy Morrison,5,3.72,Book personal paper name product power us yes.,Negative,In-store,2640.29
4cd735e0-c703-48aa-8fae-d2ce27286bbb,00cbdff2-d238-4383-85ad-d1b0b09898a2,Jillian Swanson,66,Male,17558dcc-3cad-4e79-8ac4-62ebe891bccb,Stop,Personal Care,Oral Care,182.34,3,464.97,15,82.05,Wallet,27-05-2024,Pending,,West,Kolkata,Darren Clark,4,4.04,Instead believe little stock.,Positive,Online,3357.38
5f1b638d-ee4e-4cb9-a368-8c292f82dec2,6810273b-a5ca-4f68-a757-7ab1337aa5f0,Scott Patton,39,Other,7621686b-3795-4a9f-acc6-3b91c5b5e271,Let,Clothing,Kids' Wear,460.78,3,1174.99,15,207.35,Debit Card,23-09-2024,Out for Delivery,,South,Pune,Dawn Gray,3,2.34,Tend cultural set stage.,Positive,In-store,948.89
ce7d3700-d7bc-4421-abe5-95cadc6018e7,3be43ac0-9a9b-4491-b1a9-ae28beec78f4,Dennis Washington,39,Female,99484fd2-5b81-4217-a4dd-83eda77dbb58,Power,Groceries,Fruits,51.83,9,466.47,0,0,UPI,21-03-2024,Out for Delivery,,West,Chennai,Isaiah Washington,2,1.94,Interview push read.,Negative,Online,1332.97
0f3c9f0f-142f-4327-80c2-ecb1461a8503,a7b21dc5-7246-45d9-9541-24e263dffeab,Nichole Mitchell,47,Male,7bb225a6-634a-44e6-8667-f811d5991e50,Most,Groceries,Fruits,214.92,4,773.71,10,85.97,Wallet,09-05-2024,Cancelled,,East,Bangalore,Angela Meadows,2,4.29,You admit firm check despite cut piece spend.,Positive,Online,2817.53
474669c2-3388-44f1-a44a-a67174df0507,a7f2e039-a9e5-4c52-9e70-1426022e621a,Dorothy Wagner,36,Other,87dfb896-603b-4d87-92d2-b62ad31acdda,Term,Household,Furniture,325.95,1,309.65,5,16.3,Wallet,24-02-2024,Out for Delivery,,East,Chennai,Kyle Ingram,4,3.29,Feeling nearly miss him team coach cause.,Neutral,Online,603.44
639ea00a-a727-4aad-83da-092e27802d16,32545e09-af44-4421-b952-7133acaa30ba,Jonathan Garcia,33,Male,4c232c9d-75f1-4b2c-8fac-24e9bfd1918a,Analysis,Groceries,Fruits,275.46,4,991.66,10,110.18,Debit Card,17-12-2024,Delivered,10-04-2024,West,Chennai,Amber Wallace,1,4.69,Represent similar rest necessary service church other very.,Neutral,In-store,365.54
f4ff92c5-21f6-438c-9a30-c2856df1e971,4a597f52-b927-445d-85a7-7007465faebe,Alexander Wyatt,66,Male,a2ecbd87-e597-45f9-a233-9b22f16d65e5,Model,Personal Care,Hair Care,79.49,5,357.7,10,39.75,Cash on Delivery,06-07-2024,Out for Delivery,,South,Bangalore,Brooke Jenkins,4,4.14,Success certain series.,Neutral,In-store,4288.76
8ae101da-b8bf-4766-ba09-bfd2071cefaa,c93a1a7d-c1b1-449e-b84c-b709ba93a330,Sharon Mejia,51,Other,e96a8d16-71d3-4b8f-abc5-3c6e08c6c520,Former,Groceries,Beverages,256.7,2,436.39,15,77.01,Credit Card,27-06-2024,Out for Delivery,,East,Chennai,Isaiah Washington,5,2.68,News option group modern style again.,Negative,In-store,2045.19
9161b942-db4f-420a-b612-d98e0599462f,a4726bcd-c64d-48af-a6c3-6f314bffdd9b,Benjamin Clark,18,Female,60c54e27-bd6c-4ed6-8441-4e05c2a00043,Reach,Groceries,Snacks,168.17,4,672.68,0,0,Debit Card,04-07-2024,Delivered,06-05-2024,West,Hyderabad,Shannon Simmons,5,3.07,Special official he safe item able actually strong.,Positive,In-store,3219.25
d0dec227-4575-4cb2-b4f0-16ad31bd224d,1ee27938-703a-40ae-a9c1-9fbc64df0a62,Elizabeth Romero,38,Female,ee926e7d-6bdc-44cd-9d95-a04e5b3dec5a,Century,Groceries,Vegetables,149.93,10,1274.4,15,224.9,Wallet,07-10-2024,Pending,,East,Delhi,Nancy Cunningham MD,2,2.13,Black more box should upon.,Negative,Online,4114.22
3afd288e-6a38-4faa-8791-352512961b20,e992b29c-8914-4257-bc4f-85492d16ed9e,Lisa Bennett,29,Female,e6434237-5e7e-4297-a2f4-b56b04f4bedb,Price,Groceries,Vegetables,429.97,9,3289.27,15,580.46,UPI,21-04-2024,Delivered,23-03-2024,South,Bangalore,Darren Clark,3,3.91,Hand challenge teach cover although.,Neutral,Online,1818.86
